   1    2   16.0580      0.0025
   1    3   13.4735      0.0308
   1    4   24.5068      0.0001
   1    5    6.8182      0.0134
   1    6   20.1877      0.0002
   1    7   12.3942      0.0003
   1    8   21.0504      0.0002
   1    9   19.2102      0.0002
   1   10   16.0815      0.0002
   1   11   27.6277      0.0001
   1   12   24.3721      0.0002
   1   13   20.2558      0.0004
   1   14   14.9254      0.0003
   1   15   22.3484      0.0003
   1   16   34.5239      0.0001
   1   17   34.8248      0.0001
   1   18   32.2736      0.0001
   1   19   32.4003      0.0001
   1   20   37.5150      0.0001
   1   21   25.7167      0.0002
   1   22   23.5757      0.0040
   1   23   22.5907      0.0001
   1   24   30.1206      0.0002
   1   25   27.9787      0.0001
   1   26   39.9960      0.0000
   1   27   42.2315      0.0000
   1   28   51.8910      0.0000
   1   29   51.6833      0.0000
   1   30   37.7844      0.0001
   1   31   32.4316      0.0000
   1   32   42.3094      0.0000
   1   33   43.4120      0.0000
   1   34   57.1962      0.0000
   1   35   51.8147      0.0000
   1   36   49.2952      0.0000
   1   37   45.3691      0.0000
   1   38   40.1206      0.0000
   1   39   36.5877      0.0000
   1   40   46.8401      0.0000
   2    3   10.6824      0.0019
   2    4   27.1247      0.0001
   2    5   13.7096      0.0029
   2    6   27.6499      0.0001
   2    7   25.7464      0.0001
   2    8   23.1905      0.0001
   2    9   31.1319      0.0001
   2   10   26.3769      0.0001
   2   11   23.2945      0.0001
   2   12   29.5809      0.0001
   2   13   13.0726      0.0004
   2   14   20.4399      0.0009
   2   15   33.5077      0.0006
   2   16   46.7396      0.0001
   2   17   46.9912      0.0001
   2   18   44.3069      0.0001
   2   19   43.7362      0.0001
   2   20   47.9849      0.0002
   2   21   27.9151      0.0001
   2   22   24.0931      0.0032
   2   23   23.6143      0.0001
   2   24   23.8896      0.0031
   2   25   20.6821      0.0001
   2   26   34.4777      0.0000
   2   27   42.2669      0.0000
   2   28   54.9771      0.0000
   2   29   51.6263      0.0000
   2   30   33.8869      0.0001
   2   31   32.7145      0.0001
   2   32   39.1604      0.0000
   2   33   43.7050      0.0000
   2   34   55.6183      0.0000
   2   35   47.6048      0.0000
   2   36   48.1208      0.0000
   2   37   43.2022      0.0000
   2   38   37.2184      0.0000
   2   39   32.0155      0.0000
   2   40   40.8416      0.0000
   3    4   31.9659      0.0000
   3    5    8.3169      0.0150
   3    6   19.4150      0.0003
   3    7   21.0565      0.0004
   3    8   21.7178      0.0002
   3    9   27.3759      0.0002
   3   10   25.8749      0.0002
   3   11   25.4584      0.0001
   3   12   30.6481      0.0001
   3   13   19.5532      0.0012
   3   14   24.2528      0.0007
   3   15   34.3860      0.0004
   3   16   47.0023      0.0001
   3   17   47.3533      0.0001
