   1    2   40.3049      0.0002
   1    3   26.8056      0.0011
   1    4   45.1996      0.0002
   1    5   16.0332      0.0018
   1    6   46.8996      0.0002
   1    7   30.5144      0.0004
   1    8   66.8995      0.0001
   1    9   47.8757      0.0002
   1   10   39.0724      0.0002
   1   11   87.2495      0.0001
   1   12   73.9067      0.0001
   1   13   67.8224      0.0001
   1   14   36.3720      0.0003
   1   15   38.2037      0.0005
   1   16   47.1030      0.0005
   1   17   56.2590      0.0002
   1   18   52.7854      0.0003
   1   19   54.9100      0.0003
   1   20   59.4940      0.0003
   1   21   52.8745      0.0002
   1   22   42.6334      0.0004
   1   23   38.7857      0.0003
   1   24   51.6359      0.0003
   1   25   43.3979      0.0003
   1   26   61.1645      0.0002
   1   27   60.4603      0.0002
   1   28   74.8255      0.0001
   1   29   71.8993      0.0001
   1   30   53.4150      0.0003
   1   31   46.7381      0.0003
   1   32   61.5613      0.0001
   1   33   72.1790      0.0001
   1   34   65.1609      0.0001
   1   35   72.6675      0.0001
   1   36   81.3751      0.0001
   1   37   81.4188      0.0001
   1   38   86.4610      0.0001
   1   39   62.3199      0.0001
   1   40   87.2355      0.0001
   2    3   28.8207      0.0004
   2    4   61.7509      0.0001
   2    5   38.3706      0.0002
   2    6   65.2281      0.0001
   2    7   60.6672      0.0001
   2    8   54.5057      0.0001
   2    9   67.9092      0.0001
   2   10   51.5853      0.0002
   2   11   67.2719      0.0001
   2   12   62.5148      0.0001
   2   13   38.1080      0.0002
   2   14   41.5508      0.0003
   2   15   67.0611      0.0001
   2   16   72.4499      0.0001
   2   17   74.8421      0.0001
   2   18   74.2721      0.0001
   2   19   80.5466      0.0001
   2   20   85.5648      0.0001
   2   21   64.9852      0.0001
   2   22   61.9896      0.0001
   2   23   59.6199      0.0001
   2   24   56.0926      0.0001
   2   25   48.9181      0.0001
   2   26   72.2648      0.0001
   2   27   80.0148      0.0001
   2   28   97.0649      0.0001
   2   29   89.8936      0.0001
   2   30   67.4124      0.0001
   2   31   68.4109      0.0001
   2   32   76.3982      0.0001
   2   33   78.0289      0.0001
   2   34   77.6409      0.0001
   2   35   93.5685      0.0001
   2   36   95.1213      0.0001
   2   37   93.2921      0.0001
   2   38  105.4825      0.0001
   2   39   78.3857      0.0001
   2   40   87.5381      0.0001
   3    4   59.4368      0.0001
   3    5   20.8103      0.0012
   3    6   46.5231      0.0002
   3    7   42.7930      0.0003
   3    8   58.0296      0.0001
   3    9   55.2643      0.0002
   3   10   49.0126      0.0002
   3   11   75.9929      0.0001
   3   12   69.8536      0.0001
   3   13   58.6169      0.0001
   3   14   47.2968      0.0002
   3   15   58.8406      0.0002
   3   16   65.9350      0.0003
   3   17   74.0232      0.0002
   3   18   70.7669      0.0002
   3   19   73.2768      0.0002
   3   20   77.9834      0.0002
   3   21   45.7159      0.0002
   3   22   37.8815      0.0004
   3   23   46.2569      0.0002
   3   24   36.9627      0.0004
   3   25   40.5923      0.0002
   3   26   63.6985      0.0001
   3   27   66.0239      0.0001
   3   28   80.3802      0.0001
   3   29   77.0880      0.0001
   3   30   49.3178      0.0002
   3   31   51.4463      0.0002
   3   32   68.9780      0.0001
   3   33   82.4800      0.0001
   3   34   79.8693      0.0001
   3   35   87.1662      0.0001
   3   36   94.7442      0.0001
   3   37   92.1008      0.0001
   3   38   98.9656      0.0001
   3   39   72.2350      0.0001
   3   40   90.5471      0.0001
   4    5   52.6230      0.0001
   4    6   86.9176      0.0001
   4    7   60.4447      0.0001
   4    8  103.2798      0.0001
   4    9   87.9673      0.0001
   4   10   72.6468      0.0001
   4   11  119.4104      0.0001
   4   12  106.5751      0.0001
   4   13   88.9771      0.0001
   4   14   38.7477      0.0001
   4   15   36.4451      0.0002
   4   16   41.9981      0.0003
   4   17   54.7016      0.0001
   4   18   53.0486      0.0001
   4   19   50.8834      0.0002
   4   20   55.2431      0.0002
   4   21   85.8171      0.0001
   4   22   62.8946      0.0001
   4   23   34.8060      0.0004
   4   24   73.0356      0.0001
   4   25   44.1465      0.0002
   4   26   44.6280      0.0002
   4   27   49.4854      0.0002
   4   28   69.3635      0.0001
   4   29   59.3902      0.0001
   4   30   58.5889      0.0002
   4   31   46.6277      0.0003
   4   32   39.6860      0.0002
   4   33   36.1159      0.0001
   4   34   27.2663      0.0003
   4   35   44.0431      0.0001
   4   36   47.1429      0.0001
   4   37   49.2968      0.0001
   4   38   60.4353      0.0001
   4   39   34.9430      0.0002
   4   40   61.6541      0.0001
   5    6   38.0843      0.0002
   5    7   28.3465      0.0004
   5    8   64.3601      0.0001
   5    9   48.4005      0.0002
   5   10   43.7570      0.0002
   5   11   85.6384      0.0001
   5   12   74.2750      0.0001
   5   13   68.9118      0.0001
   5   14   41.7594      0.0002
   5   15   46.5569      0.0003
   5   16   54.9304      0.0003
   5   17   63.8982      0.0002
   5   18   59.7981      0.0002
   5   19   61.5983      0.0002
   5   20   66.6997      0.0002
   5   21   41.5273      0.0002
   5   22   33.9723      0.0004
   5   23   40.3027      0.0002
   5   24   40.8154      0.0003
   5   25   39.8239      0.0003
   5   26   61.0108      0.0001
   5   27   62.4543      0.0001
   5   28   77.0847      0.0001
   5   29   74.3617      0.0001
   5   30   49.2220      0.0002
   5   31   46.8241      0.0002
   5   32   64.8530      0.0001
   5   33   78.0789      0.0001
   5   34   73.0802      0.0001
   5   35   79.3224      0.0001
   5   36   88.2641      0.0001
   5   37   87.3184      0.0001
   5   38   92.3406      0.0001
   5   39   67.3580      0.0001
   5   40   88.6390      0.0001
   6    7   34.8163      0.0002
   6    8   53.2866      0.0001
   6    9   27.0055      0.0005
   6   10   47.7474      0.0002
   6   11   83.3847      0.0001
   6   12   66.7881      0.0001
   6   13   82.1575      0.0001
   6   14   67.0021      0.0001
   6   15   72.5166      0.0001
   6   16   82.2190      0.0001
   6   17   83.6871      0.0001
   6   18   80.0231      0.0001
   6   19   83.3434      0.0001
   6   20   89.4569      0.0001
   6   21   23.9300      0.0003
   6   22   47.0753      0.0001
   6   23   71.3079      0.0001
   6   24   51.3953      0.0001
   6   25   70.8050      0.0001
   6   26   92.0731      0.0001
   6   27   89.2834      0.0001
   6   28   99.3396      0.0001
   6   29  100.3513      0.0001
   6   30   73.5791      0.0001
   6   31   73.7200      0.0001
   6   32   95.9947      0.0001
   6   33  110.3239      0.0001
   6   34  105.3447      0.0001
   6   35  109.3410      0.0001
   6   36  118.8678      0.0001
