   1    2   38.1165      0.0002
   1    3   24.9555      0.0007
   1    4   61.3927      0.0001
   1    5   14.9922      0.0010
   1    6   59.3786      0.0001
   1    7   24.3748      0.0003
   1    8   53.1796      0.0001
   1    9   42.0022      0.0001
   1   10   30.2607      0.0003
   1   11   66.8447      0.0001
   1   12   61.9731      0.0001
   1   13   63.9907      0.0001
   1   14   51.2153      0.0001
   1   15   53.6702      0.0001
   1   16   69.8971      0.0001
   1   17   80.5530      0.0001
   1   18   88.8691      0.0001
   1   19  102.5771      0.0001
   1   20  112.3671      0.0001
   1   21   62.9846      0.0001
   1   22   48.0627      0.0001
   1   23   31.0612      0.0003
   1   24   52.6513      0.0001
   1   25   31.8350      0.0007
   1   26   46.2655      0.0002
   1   27   51.1051      0.0001
   1   28   58.3987      0.0001
   1   29   55.7392      0.0001
   1   30   52.5031      0.0001
   1   31   43.4584      0.0002
   1   32   48.8758      0.0001
   1   33   44.2055      0.0001
   1   34   71.7810      0.0001
   1   35   80.6220      0.0001
   1   36   71.2798      0.0001
   1   37   55.1714      0.0001
   1   38   75.0120      0.0001
   1   39   64.6910      0.0001
   1   40   66.7479      0.0001
   2    3   37.6842      0.0002
   2    4   48.8894      0.0001
   2    5   43.3077      0.0002
   2    6   85.9116      0.0001
   2    7   57.3076      0.0001
   2    8   64.0427      0.0001
   2    9   72.8223      0.0001
   2   10   37.7357      0.0004
   2   11   57.5220      0.0001
   2   12   57.0081      0.0001
   2   13   33.5930      0.0002
   2   14   38.9673      0.0002
   2   15   49.9027      0.0002
   2   16   63.1009      0.0001
   2   17   72.0221      0.0001
   2   18   79.9996      0.0001
   2   19   94.4978      0.0001
   2   20  105.5473      0.0001
   2   21   84.5079      0.0001
   2   22   66.7469      0.0001
   2   23   51.2933      0.0001
   2   24   64.9283      0.0001
   2   25   36.5611      0.0002
   2   26   43.7704      0.0001
   2   27   69.5680      0.0001
   2   28   78.9862      0.0001
   2   29   73.8246      0.0001
   2   30   65.8474      0.0001
   2   31   62.7553      0.0001
   2   32   47.7782      0.0001
   2   33   51.3371      0.0002
   2   34   75.6219      0.0001
   2   35   72.9827      0.0001
   2   36   67.3465      0.0001
   2   37   55.3649      0.0001
   2   38   65.1080      0.0001
   2   39   51.8961      0.0001
   2   40   62.3459      0.0001
   3    4   73.9879      0.0001
   3    5   17.9120      0.0012
   3    6   56.6772      0.0001
   3    7   30.0566      0.0005
   3    8   53.5892      0.0001
   3    9   49.1409      0.0001
   3   10   44.7674      0.0002
   3   11   70.3217      0.0001
   3   12   71.3916      0.0001
   3   13   65.8782      0.0001
   3   14   64.7276      0.0001
   3   15   70.4540      0.0001
   3   16   85.7742      0.0001
   3   17   95.4811      0.0001
   3   18  103.0448      0.0001
   3   19  116.3240      0.0001
   3   20  125.9716      0.0001
   3   21   54.4314      0.0001
   3   22   35.5315      0.0002
   3   23   22.6045      0.0006
   3   24   34.6515      0.0002
   3   25   22.1485      0.0008
   3   26   44.7841      0.0001
   3   27   41.3472      0.0002
   3   28   50.5425      0.0001
   3   29   46.4859      0.0002
   3   30   37.4054      0.0002
   3   31   33.3975      0.0003
   3   32   52.5823      0.0001
   3   33   57.7606      0.0001
   3   34   85.5397      0.0001
   3   35   94.2706      0.0001
   3   36   86.3582      0.0001
   3   37   66.1239      0.0001
   3   38   88.7132      0.0001
   3   39   73.9728      0.0001
   3   40   75.7685      0.0001
   4    5   70.4466      0.0001
   4    6  113.3875      0.0000
   4    7   78.8867      0.0001
   4    8  101.0057      0.0001
   4    9   97.4896      0.0000
   4   10   60.5021      0.0001
   4   11   91.0866      0.0001
   4   12   80.3851      0.0001
   4   13   48.4624      0.0001
   4   14   24.0723      0.0003
   4   15   31.5492      0.0003
   4   16   22.3078      0.0011
   4   17   26.9516      0.0003
   4   18   37.6122      0.0002
   4   19   54.4604      0.0001
   4   20   67.0807      0.0001
   4   21  114.1203      0.0000
   4   22   95.7466      0.0000
   4   23   73.5841      0.0001
   4   24   97.2744      0.0000
   4   25   67.7427      0.0001
   4   26   52.4626      0.0001
   4   27   88.0703      0.0001
   4   28   95.0768      0.0001
   4   29   91.2601      0.0001
   4   30   94.1040      0.0001
   4   31   84.7936      0.0001
   4   32   44.6241      0.0001
   4   33   40.2459      0.0001
   4   34   44.9395      0.0002
   4   35   31.1896      0.0006
   4   36   28.3041      0.0005
   4   37   33.1907      0.0002
   4   38   20.2955      0.0006
   4   39   21.0027      0.0009
   4   40   37.7777      0.0002
   5    6   48.7518      0.0001
   5    7   20.4512      0.0009
   5    8   51.0014      0.0001
   5    9   39.6979      0.0002
   5   10   39.6883      0.0002
   5   11   68.4544      0.0001
   5   12   67.7953      0.0001
   5   13   70.8575      0.0001
   5   14   62.2715      0.0001
   5   15   64.7368      0.0001
   5   16   80.2006      0.0001
   5   17   89.8541      0.0001
   5   18   97.2512      0.0001
   5   19  110.3791      0.0001
   5   20  119.8388      0.0001
   5   21   51.6117      0.0001
   5   22   37.3221      0.0002
   5   23   25.5156      0.0005
   5   24   42.1462      0.0002
   5   25   28.1764      0.0011
   5   26   46.9997      0.0002
   5   27   45.0898      0.0002
   5   28   53.1192      0.0001
   5   29   49.9433      0.0002
   5   30   43.6589      0.0002
   5   31   36.8843      0.0003
   5   32   52.1005      0.0001
   5   33   53.2742      0.0001
   5   34   80.2170      0.0001
   5   35   89.0787      0.0001
   5   36   80.9475      0.0001
   5   37   62.2113      0.0001
   5   38   83.8755      0.0001
   5   39   71.2673      0.0001
   5   40   72.7794      0.0001
   6    7   43.8285      0.0001
   6    8   54.5205      0.0001
   6    9   35.3796      0.0001
   6   10   73.6601      0.0001
   6   11   88.0627      0.0001
   6   12   85.8005      0.0001
   6   13  111.1267      0.0000
   6   14  105.5797      0.0000
   6   15  105.4984      0.0000
   6   16  120.7606      0.0000
   6   17  130.2982      0.0000
   6   18  136.5345      0.0000
   6   19  147.8359      0.0001
   6   20  155.2756      0.0001
   6   21   20.8825      0.0003
   6   22   38.0836      0.0001
   6   23   56.2647      0.0001
   6   24   46.1804      0.0001
   6   25   67.5708      0.0001
   6   26   88.0784      0.0001
   6   27   57.2618      0.0001
   6   28   60.2314      0.0001
   6   29   60.8836      0.0001
   6   30   54.6191      0.0001
   6   31   52.8208      0.0001
   6   32   92.7539      0.0001
   6   33   93.5435      0.0000
   6   34  116.2887      0.0000
   6   35  129.1306      0.0000
   6   36  121.4458      0.0000
   6   37  101.5816      0.0000
   6   38  125.5452      0.0000
   6   39  114.2002      0.0000
