   1    2   30.3799      0.0003
   1    3   34.2458      0.0003
   1    4   37.8417      0.0003
   1    5   17.0846      0.0009
   1    6   46.8085      0.0001
   1    7   16.8718      0.0014
   1    8   45.4861      0.0001
   1    9   24.4542      0.0008
   1   10   22.2633      0.0009
   1   11   55.8685      0.0001
   1   12   29.1502      0.0007
   1   13   30.8508      0.0004
   1   14   30.0923      0.0003
   1   15   48.5021      0.0001
   1   16   48.2611      0.0001
   1   17   39.6822      0.0002
   1   18   45.9543      0.0002
   1   19   55.2953      0.0001
   1   20   63.5731      0.0001
   1   21   58.3968      0.0001
   1   22   50.5160      0.0001
   1   23   24.4941      0.0007
   1   24   62.7780      0.0001
   1   25   41.0124      0.0002
   1   26   40.7874      0.0004
   1   27   48.8089      0.0002
   1   28   50.2206      0.0003
   1   29   49.9762      0.0002
   1   30   58.4474      0.0001
   1   31   39.0997      0.0003
   1   32   33.1910      0.0007
   1   33   76.9941      0.0001
   1   34  132.3693      0.0000
   1   35  121.3396      0.0001
   1   36  122.5996      0.0001
   1   37   66.8247      0.0001
   1   38   93.2432      0.0001
   1   39   39.9285      0.0004
   1   40   46.1371      0.0003
   2    3   18.6991      0.0007
   2    4   58.1846      0.0001
   2    5   20.7411      0.0012
   2    6   37.0261      0.0003
   2    7   36.0280      0.0003
   2    8   31.2311      0.0004
   2    9   36.0486      0.0005
   2   10   45.7554      0.0001
   2   11   36.3053      0.0002
   2   12   35.9333      0.0004
   2   13   18.3517      0.0009
   2   14   53.2652      0.0001
   2   15   74.9622      0.0001
   2   16   76.3915      0.0001
   2   17   68.2723      0.0001
   2   18   73.8431      0.0001
   2   19   82.7050      0.0001
   2   20   90.7435      0.0001
   2   21   45.3520      0.0001
   2   22   36.6392      0.0003
   2   23   27.0593      0.0007
   2   24   44.9299      0.0001
   2   25   21.3889      0.0011
   2   26   33.4657      0.0003
   2   27   43.1561      0.0002
   2   28   53.6998      0.0002
   2   29   47.2316      0.0002
   2   30   41.9157      0.0002
   2   31   33.0639      0.0007
   2   32   44.4557      0.0001
   2   33   94.2822      0.0001
   2   34  148.8811      0.0000
   2   35  136.6120      0.0000
   2   36  138.9456      0.0000
   2   37   83.2535      0.0001
   2   38  108.8216      0.0001
   2   39   50.5227      0.0001
   2   40   57.7958      0.0001
   3    4   65.9182      0.0001
   3    5   19.0495      0.0009
   3    6   25.4633      0.0010
   3    7   38.4729      0.0002
   3    8   25.8379      0.0011
   3    9   39.0110      0.0003
   3   10   52.1549      0.0001
   3   11   35.1841      0.0004
   3   12   44.4999      0.0003
   3   13   32.2317      0.0003
   3   14   61.6966      0.0001
   3   15   80.2042      0.0001
   3   16   79.9868      0.0001
   3   17   72.4209      0.0001
   3   18   78.4806      0.0001
   3   19   86.8087      0.0001
